ac_voltage2,dc_current2,ac_voltage1,sampleTime,tdate,dc_voltage1,dc_current4,dc_voltage4,dc_voltage3,dc_current1,key,dc_current3,ac_current1,FALSE,ac_current2,dc_voltage2
260,511,326,1379354383,16/09/2013 16:00,335,509,418,331,509,5.7813E+15,511,2,,3,434
287,512,316,1379353734,16/09/2013 15:49,377,508,419,387,510,4.6554E+15,514,2,,3,435
272,512,314,1379353094,16/09/2013 15:38,433,509,431,421,513,6.15163E+15,516,2,,3,435
284,512,314,1379352457,16/09/2013 15:27,442,508,446,436,514,6.54484E+15,517,2,,3,436
270,513,316,1379351823,16/09/2013 15:17,443,508,463,454,515,4.59884E+15,521,2,,2,438
288,512,316,1379351189,16/09/2013 15:06,445,510,482,543,519,5.02573E+15,523,2,,2,439
267,512,315,1379350553,16/09/2013 14:56,447,519,476,580,521,6.63954E+15,522,2,,3,440
264,512,314,1379349266,16/09/2013 14:34,449,513,490,598,526,6.71046E+15,524,3,,2,444
267,512,315,1379348626,16/09/2013 14:24,449,515,474,590,526,5.77725E+15,523,2,,3,443
263,513,316,1379347994,16/09/2013 14:13,540,524,475,611,558,5.51364E+15,527,2,,3,478
288,512,314,1379347354,16/09/2013 14:02,545,489,489,611,559,5.25869E+15,527,2,,3,469
287,512,316,1379346716,16/09/2013 13:52,545,489,448,611,568,5.36534E+15,525,2,,2,471
293,513,340,1379346077,16/09/2013 13:41,532,509,476,610,569,5.92829E+15,526,2,,2,468
287,513,322,1379345440,16/09/2013 13:31,540,522,485,613,577,5.35909E+15,525,2,,3,472
261,513,328,1379344807,16/09/2013 13:20,548,505,434,614,578,6.08236E+15,524,2,,2,425
277,512,340,1379344174,16/09/2013 13:09,514,505,423,597,546,5.25924E+15,526,3,,2,455
270,510,328,1379343537,16/09/2013 12:59,532,505,481,605,572,5.82219E+15,526,3,,3,467
278,510,340,1379342903,16/09/2013 12:48,544,501,469,614,592,4.78672E+15,526,2,,3,457
266,512,340,1379342269,16/09/2013 12:38,549,522,481,613,566,5.67307E+15,526,2,,3,467
266,513,340,1379341633,16/09/2013 12:27,543,491,411,613,575,5.87861E+15,525,2,,3,476
288,512,330,1379340979,16/09/2013 12:16,548,490,492,612,560,5.35503E+15,525,2,,2,463
288,511,323,1379340345,16/09/2013 12:06,523,499,486,606,538,5.87016E+15,524,2,,2,448
292,511,340,1379339712,16/09/2013 11:55,522,526,477,608,541,6.26337E+15,524,3,,2,450
293,513,340,1379339080,16/09/2013 11:44,525,499,478,610,559,4.74426E+15,524,2,,3,465
293,514,340,1379338443,16/09/2013 11:34,519,491,487,605,569,5.90589E+15,526,2,,2,464
266,511,340,1379337809,16/09/2013 11:23,520,491,486,607,572,4.95646E+15,525,2,,2,432
276,510,337,1379337177,16/09/2013 11:13,551,517,493,612,562,5.92204E+15,527,1,,2,460
273,512,316,1379336545,16/09/2013 11:02,520,514,479,603,545,4.95069E+15,522,2,,3,450
267,509,318,1379335911,16/09/2013 10:52,599,514,481,591,557,6.52533E+15,524,2,,2,461
293,512,340,1379335279,16/09/2013 10:41,515,516,483,604,603,4.79208E+15,524,2,,2,473
293,511,340,1379334634,16/09/2013 10:30,520,512,486,607,602,6.36384E+15,524,2,,3,454
293,514,339,1379333875,16/09/2013 10:18,573,525,487,614,607,6.35806E+15,525,2,,2,487
276,513,341,1379333242,16/09/2013 10:07,534,497,489,611,553,4.81833E+15,526,2,,2,462
293,514,340,1379332601,16/09/2013 09:57,514,509,489,602,543,6.1941E+15,528,2,,2,454
293,513,349,1379331968,16/09/2013 09:46,572,524,483,615,591,5.0682E+15,527,2,,3,476
297,510,368,1379331332,16/09/2013 09:35,495,521,459,597,539,5.39943E+15,523,1,,2,453
305,509,419,1379330694,16/09/2013 09:25,551,521,490,614,605,5.23794E+15,526,3,,2,475
298,512,389,1379330061,16/09/2013 09:14,522,511,494,606,553,4.57452E+15,527,2,,3,457
297,510,374,1379329429,16/09/2013 09:04,526,525,465,610,563,5.80089E+15,523,2,,3,456
297,514,372,1379328796,16/09/2013 08:53,504,492,484,582,547,4.52092E+15,523,2,,3,452
296,513,395,1379328163,16/09/2013 08:43,550,500,475,614,602,6.61521E+15,526,2,,3,467
303,511,383,1379327532,16/09/2013 08:32,515,491,465,603,568,6.29237E+15,523,2,,2,455
297,512,372,1379326886,16/09/2013 08:21,536,498,485,611,547,5.02161E+15,526,2,,3,454
297,510,367,1379326247,16/09/2013 08:11,539,526,443,610,553,4.83703E+15,523,2,,3,465
297,512,369,1379325607,16/09/2013 08:00,522,525,489,611,595,5.30308E+15,524,2,,3,467
297,510,374,1379324969,16/09/2013 07:49,544,526,490,614,596,5.86603E+15,522,2,,3,471
305,515,419,1379324335,16/09/2013 07:39,524,497,486,608,596,5.96238E+15,523,3,,3,438
306,511,419,1379323682,16/09/2013 07:28,525,510,487,608,591,5.48931E+15,526,2,,2,477
307,514,419,1379323048,16/09/2013 07:17,535,508,412,611,593,5.79511E+15,525,3,,2,466
306,513,419,1379322406,16/09/2013 07:07,536,516,452,613,591,5.62043E+15,525,3,,3,470
303,512,413,1379321773,16/09/2013 06:56,535,523,496,613,588,5.48368E+15,525,1,,3,470
298,513,381,1379321139,16/09/2013 06:46,537,492,486,613,585,6.18338E+15,525,2,,2,467
253,514,298,1379320500,16/09/2013 06:35,542,508,412,614,582,5.07761E+15,525,2,,3,465
306,513,419,1379319697,16/09/2013 06:22,543,513,453,614,579,6.04663E+15,527,2,,2,464
316,510,419,1379319055,16/09/2013 06:11,542,520,484,616,577,5.11795E+15,526,2,,3,468
336,510,422,1379318420,16/09/2013 06:00,561,515,493,617,573,4.50525E+15,526,2,,2,464
333,511,431,1379317783,16/09/2013 05:50,558,525,488,617,567,5.20784E+15,525,3,,3,440
334,513,426,1379317151,16/09/2013 05:39,558,526,494,618,564,6.75375E+15,526,2,,2,458
333,513,444,1379316518,16/09/2013 05:28,561,508,502,617,559,6.22571E+15,527,2,,3,451
344,513,445,1379315884,16/09/2013 05:18,571,509,432,618,552,5.82975E+15,528,2,,3,454
333,509,429,1379315251,16/09/2013 05:07,566,526,402,618,547,5.77079E+15,526,2,,2,450
334,509,422,1379314618,16/09/2013 04:57,616,521,499,615,539,5.0972E+15,526,2,,2,426
333,511,422,1379313986,16/09/2013 04:46,435,516,434,609,525,5.07356E+15,526,2,,3,429
338,512,444,1379313354,16/09/2013 04:36,433,510,486,476,519,5.33895E+15,525,2,,3,426
333,510,427,1379312721,16/09/2013 04:25,431,508,473,462,517,6.4988E+15,523,3,,2,424
337,513,444,1379312088,16/09/2013 04:15,430,510,452,440,512,4.70385E+15,520,2,,3,424
333,512,424,1379311455,16/09/2013 04:04,436,510,431,418,513,5.62785E+15,515,2,,2,423
338,513,445,1379310823,16/09/2013 03:54,363,509,415,365,512,6.70125E+15,513,2,,3,423
338,512,444,1379310191,16/09/2013 03:43,255,510,415,284,509,5.9019E+15,511,3,,2,423
333,512,433,1379309558,16/09/2013 03:32,30,510,416,36,511,6.1383E+15,512,2,,3,423
340,512,445,1379308926,16/09/2013 03:22,1,509,415,1,511,4.776E+15,512,2,,2,423
336,513,427,1379308293,16/09/2013 03:11,0,511,416,0,511,4.54717E+15,511,2,,2,423
333,511,419,1379307659,16/09/2013 03:01,0,511,416,0,509,6.3281E+15,512,2,,3,423
259,543,307,1379271381,15/09/2013 16:56,0,510,410,0,510,6.69341E+15,512,16,,4,422
256,514,292,1379270748,15/09/2013 16:46,0,510,410,0,510,6.53344E+15,512,6,,4,423
270,517,313,1379270112,15/09/2013 16:35,0,510,409,0,511,6.41977E+15,512,10,,3,423
256,515,290,1379269479,15/09/2013 16:25,2,510,409,2,509,4.64489E+15,512,4,,3,423
283,530,296,1379268847,15/09/2013 16:14,41,509,409,55,512,5.29387E+15,511,13,,3,423
256,514,292,1379268209,15/09/2013 16:03,274,511,410,306,510,5.72942E+15,511,15,,3,424
259,515,301,1379267574,15/09/2013 15:53,364,510,411,368,509,4.55555E+15,513,7,,4,424
258,529,291,1379266940,15/09/2013 15:42,445,510,431,421,512,5.44382E+15,516,12,,4,425
262,536,292,1379266304,15/09/2013 15:32,431,517,444,435,514,5.40754E+15,522,10,,3,426
257,523,303,1379265668,15/09/2013 15:21,435,520,447,441,520,6.64421E+15,530,11,,3,429
259,513,287,1379265035,15/09/2013 15:10,437,507,481,483,525,5.09981E+15,536,8,,2,432
269,514,297,1379264396,15/09/2013 15:00,456,537,489,603,532,6.47447E+15,527,11,,4,436
258,522,299,1379263763,15/09/2013 14:49,507,530,490,595,536,5.62331E+15,531,13,,4,442
262,522,292,1379263129,15/09/2013 14:39,517,538,478,608,544,4.91674E+15,525,15,,4,444
266,536,292,1379262498,15/09/2013 14:28,525,527,490,601,550,6.13046E+15,531,15,,4,445
262,524,302,1379261848,15/09/2013 14:17,524,522,492,610,554,5.34857E+15,528,16,,4,447
258,514,293,1379261214,15/09/2013 14:07,540,531,479,610,564,6.00677E+15,525,8,,3,450
271,534,311,1379260578,15/09/2013 13:56,540,507,432,612,567,5.76515E+15,527,16,,3,451
258,526,313,1379259944,15/09/2013 13:46,539,533,476,608,573,5.91152E+15,527,16,,4,433
261,519,303,1379259311,15/09/2013 13:35,525,493,426,609,577,4.73092E+15,528,14,,3,455
288,546,316,1379258678,15/09/2013 13:24,534,511,482,604,580,6.32412E+15,541,15,,4,453
285,511,313,1379258041,15/09/2013 13:14,530,524,453,608,586,5.51831E+15,528,5,,5,456
262,530,314,1379257405,15/09/2013 13:03,531,536,421,610,588,4.53425E+15,526,6,,5,455
258,518,301,1379256772,15/09/2013 12:53,537,520,428,609,592,5.5759E+15,525,14,,5,456
258,514,311,1379256140,15/09/2013 12:42,542,502,485,612,591,5.34638E+15,525,13,,4,465
258,519,299,1379255508,15/09/2013 12:32,579,517,478,593,568,5.43461E+15,530,5,,3,400
259,531,288,1379254867,15/09/2013 12:21,527,525,476,602,598,5.99756E+15,531,6,,3,456
262,505,314,1379254234,15/09/2013 12:10,515,527,486,602,596,6.41194E+15,524,16,,4,458
272,509,291,1379253597,15/09/2013 12:00,519,492,477,605,598,6.67995E+15,526,10,,4,452
260,512,303,1379252960,15/09/2013 11:49,524,507,487,607,597,4.88087E+15,525,10,,4,458
260,512,314,1379252324,15/09/2013 11:39,521,516,482,595,588,5.68901E+15,530,16,,4,451
284,516,289,1379251679,15/09/2013 11:28,476,515,482,551,543,5.19822E+15,524,7,,4,439
281,510,313,1379251047,15/09/2013 11:17,515,546,485,594,604,6.46774E+15,525,16,,4,462
258,507,301,1379250415,15/09/2013 11:07,506,522,484,591,605,5.93585E+15,526,17,,4,405
266,515,311,1379249782,15/09/2013 10:56,513,522,479,573,602,4.53686E+15,534,10,,4,451
266,508,302,1379249150,15/09/2013 10:46,507,501,485,594,601,5.15314E+15,522,17,,4,455
257,512,308,1379248513,15/09/2013 10:35,522,526,480,600,602,5.61418E+15,527,16,,3,429
277,514,287,1379247880,15/09/2013 10:25,536,493,492,613,603,5.71609E+15,526,7,,3,455
288,510,313,1379247248,15/09/2013 10:14,521,732,491,620,607,6.73588E+15,589,14,,4,453
268,531,313,1379246613,15/09/2013 10:03,510,521,446,621,588,6.17713E+15,581,15,,4,462
288,511,314,1379245980,15/09/2013 09:53,531,542,493,579,608,5.09143E+15,674,13,,4,456
287,508,314,1379245347,15/09/2013 09:42,545,659,441,624,608,5.28604E+15,558,11,,4,456
257,528,303,1379244710,15/09/2013 09:32,518,508,445,549,556,5.76117E+15,560,12,,3,452
259,536,292,1379244075,15/09/2013 09:21,541,544,493,608,564,5.34184E+15,534,16,,4,445
270,513,316,1379243442,15/09/2013 09:11,505,527,488,566,553,5.60998E+15,536,15,,3,440
256,511,299,1379242810,15/09/2013 09:00,526,516,487,596,605,6.117E+15,550,16,,3,401
261,540,314,1379242177,15/09/2013 08:49,541,502,497,612,605,4.59019E+15,532,13,,3,462
288,522,314,1379241544,15/09/2013 08:39,545,512,435,612,608,6.63088E+15,551,13,,4,447
259,532,298,1379240913,15/09/2013 08:28,464,521,487,523,534,5.04442E+15,543,16,,4,430
272,524,315,1379240233,15/09/2013 08:17,517,525,483,559,550,5.65438E+15,539,14,,3,436
272,511,316,1379239598,15/09/2013 08:06,537,526,485,600,601,5.48711E+15,568,9,,4,447
256,509,311,1379238965,15/09/2013 07:56,472,523,487,486,540,6.4586E+15,557,15,,4,436
273,508,317,1379238333,15/09/2013 07:45,546,530,496,598,599,5.16234E+15,544,13,,5,392
256,529,292,1379237701,15/09/2013 07:35,530,566,425,597,595,5.72529E+15,551,4,,5,367
256,522,292,1379237067,15/09/2013 07:24,538,515,471,608,594,4.59939E+15,542,10,,3,439
270,582,313,1379236435,15/09/2013 07:14,529,497,423,616,594,6.64009E+15,539,15,,7,447
261,527,314,1379235803,15/09/2013 07:03,541,510,492,610,591,4.9911E+15,555,4,,5,448
261,535,313,1379235170,15/09/2013 06:53,534,532,494,582,588,6.06793E+15,559,8,,8,446
256,551,289,1379234538,15/09/2013 06:42,535,527,463,607,587,4.52848E+15,559,15,,5,445
260,535,291,1379233907,15/09/2013 06:32,538,496,498,590,585,4.94203E+15,550,20,,4,446
256,536,313,1379233266,15/09/2013 06:21,536,562,497,595,576,6.7275E+15,548,5,,10,440
261,583,313,1379232633,15/09/2013 06:10,550,530,473,590,583,4.77889E+15,551,13,,6,447
256,515,296,1379232001,15/09/2013 06:00,552,555,475,607,575,4.73147E+15,552,13,,4,448
251,512,293,1379231369,15/09/2013 05:49,560,545,491,613,570,6.07714E+15,543,5,,3,437
252,515,278,1379230737,15/09/2013 05:39,545,536,501,612,567,6.60848E+15,542,6,,3,396
255,541,303,1379230104,15/09/2013 05:28,547,535,490,610,560,5.6016E+15,546,16,,4,441
256,514,285,1379229472,15/09/2013 05:18,560,519,498,525,555,6.16455E+15,556,9,,5,448
256,508,306,1379228839,15/09/2013 05:07,547,528,482,523,548,5.43516E+15,550,4,,4,433
256,512,300,1379228207,15/09/2013 04:57,549,528,458,503,541,4.76975E+15,536,8,,4,432
236,534,289,1379227575,15/09/2013 04:46,419,513,458,508,529,6.17293E+15,543,13,,4,411
250,549,312,1379226943,15/09/2013 04:36,416,518,434,428,523,6.3494E+15,531,11,,4,410
254,519,311,1379226310,15/09/2013 04:25,414,521,408,399,516,6.35861E+15,521,14,,3,407
255,533,301,1379225678,15/09/2013 04:14,414,514,404,388,515,5.03865E+15,518,15,,4,406
256,537,294,1379225046,15/09/2013 04:04,466,514,406,394,513,6.44602E+15,515,7,,4,406
255,538,288,1379224414,15/09/2013 03:53,371,518,388,375,510,5.83552E+15,513,9,,5,406
256,543,289,1379223781,15/09/2013 03:43,237,517,394,268,510,4.67389E+15,511,16,,4,406
256,511,289,1379223149,15/09/2013 03:32,27,520,388,33,510,6.11301E+15,512,4,,4,407
255,509,311,1379222517,15/09/2013 03:22,0,522,396,0,511,4.70962E+15,512,8,,5,406
266,536,313,1379221885,15/09/2013 03:11,0,515,399,0,511,5.3259E+15,511,13,,4,406
256,520,289,1379221252,15/09/2013 03:01,0,521,390,0,511,5.0671E+15,512,6,,5,406
272,572,314,1379185057,14/09/2013 16:57,0,538,359,0,511,4.98711E+15,512,16,,4,412
262,509,304,1379184424,14/09/2013 16:47,0,538,364,0,511,6.04553E+15,512,4,,4,415
278,535,314,1379183787,14/09/2013 16:36,0,535,369,0,510,5.47344E+15,512,16,,10,414
257,563,314,1379183153,14/09/2013 16:26,1,529,383,1,510,5.26858E+15,514,16,,5,412
261,549,301,1379182516,14/09/2013 16:15,34,531,384,46,510,6.33154E+15,511,15,,5,414
256,562,302,1379181883,14/09/2013 16:05,249,527,382,287,512,6.2712E+15,511,18,,4,414
255,528,291,1379181249,14/09/2013 15:54,356,520,408,355,509,6.14641E+15,513,6,,11,414
251,527,281,1379180617,14/09/2013 15:43,393,553,366,357,508,4.70563E+15,514,8,,14,415
270,547,313,1379179976,14/09/2013 15:33,424,560,353,351,513,5.20564E+15,517,27,,4,417
256,530,290,1379179330,14/09/2013 15:22,421,565,328,350,517,5.78645E+15,527,7,,13,417
276,539,291,1379178697,14/09/2013 15:11,427,558,392,499,522,5.1453E+15,535,14,,15,418
247,511,291,1379178064,14/09/2013 15:01,433,509,460,499,527,4.87221E+15,541,11,,4,427
256,523,299,1379177425,14/09/2013 14:50,514,544,379,496,534,5.76859E+15,549,11,,4,433
261,529,311,1379176793,14/09/2013 14:40,449,571,375,454,531,4.75717E+15,544,15,,4,417
256,533,301,1379176148,14/09/2013 14:29,434,597,400,529,530,5.63005E+15,540,9,,3,428
256,511,291,1379175506,14/09/2013 14:18,517,594,418,536,538,4.50415E+15,557,17,,5,435
258,538,287,1379174871,14/09/2013 14:08,541,530,490,607,555,5.30198E+15,597,13,,3,441
256,522,291,1379174239,14/09/2013 13:57,557,599,494,448,569,4.91963E+15,613,12,,5,451
272,547,313,1379173601,14/09/2013 13:47,613,540,489,622,570,6.59253E+15,609,22,,5,448
256,514,292,1379172969,14/09/2013 13:36,539,592,392,527,539,4.64269E+15,560,15,,4,447
256,535,292,1379172336,14/09/2013 13:25,428,574,367,542,529,6.58676E+15,541,9,,4,423
256,518,291,1379171704,14/09/2013 13:15,428,583,371,415,523,5.41331E+15,533,17,,5,420
256,535,287,1379171069,14/09/2013 13:04,429,584,400,444,526,5.32851E+15,538,16,,4,423
260,520,292,1379170436,14/09/2013 12:54,546,549,418,550,545,6.327E+15,572,18,,4,442
260,531,303,1379169804,14/09/2013 12:43,572,564,491,621,558,4.66976E+15,564,18,,6,420
267,524,290,1379169163,14/09/2013 12:33,560,579,457,538,553,5.49715E+15,589,5,,4,434
256,533,304,1379168476,14/09/2013 12:21,489,541,461,490,536,5.40932E+15,556,14,,4,426
258,536,291,1379167842,14/09/2013 12:11,501,526,483,506,545,4.73903E+15,561,14,,15,435
257,564,289,1379167206,14/09/2013 12:00,543,529,484,612,595,5.72083E+15,543,13,,4,455
230,542,268,1379166571,14/09/2013 11:49,519,569,485,603,577,5.97626E+15,555,4,,19,414
281,533,299,1379165938,14/09/2013 11:39,546,564,486,614,606,6.49935E+15,551,12,,4,445
260,551,311,1379165306,14/09/2013 11:28,518,593,439,522,547,6.56862E+15,579,17,,4,426
257,625,314,1379164671,14/09/2013 11:18,492,598,398,493,548,6.25773E+15,575,36,,8,430
268,584,313,1379164025,14/09/2013 11:07,521,529,487,603,606,5.89146E+15,611,14,,3,407
265,566,314,1379163385,14/09/2013 10:56,534,590,488,622,605,5.44272E+15,607,15,,4,456
261,542,314,1379162745,14/09/2013 10:46,527,530,487,583,604,6.222E+15,563,27,,4,433
240,536,308,1379162112,14/09/2013 10:35,538,662,490,633,585,6.49014E+15,581,6,,3,438
275,636,313,1379161478,14/09/2013 10:24,520,584,456,528,551,5.36424E+15,588,15,,11,364
255,547,299,1379160841,14/09/2013 10:14,575,516,444,614,606,5.37345E+15,590,6,,21,439
257,533,291,1379160202,14/09/2013 10:03,528,553,492,498,549,5.6284E+15,584,5,,5,424
261,571,291,1379159556,14/09/2013 09:52,496,554,466,473,540,5.76405E+15,570,18,,4,429
259,694,296,1379158923,14/09/2013 09:42,521,548,485,596,604,6.02958E+15,553,6,,24,375
256,686,291,1379158288,14/09/2013 09:31,549,516,476,614,604,5.74234E+15,560,17,,22,437
273,559,301,1379157655,14/09/2013 09:21,542,522,437,602,596,4.63815E+15,547,17,,4,436
256,541,291,1379157022,14/09/2013 09:10,552,532,497,608,600,6.12043E+15,559,17,,3,451
265,529,290,1379156390,14/09/2013 09:00,504,520,491,509,540,6.31106E+15,552,5,,4,431
262,514,291,1379155749,14/09/2013 08:49,538,497,496,599,604,6.34157E+15,554,3,,3,447
262,507,314,1379155112,14/09/2013 08:38,523,512,494,597,604,6.28714E+15,559,9,,4,451
279,547,298,1379154472,14/09/2013 08:28,528,507,422,588,595,5.13183E+15,578,14,,5,442
256,522,292,1379153826,14/09/2013 08:17,522,513,469,567,601,4.99453E+15,581,13,,3,446
263,536,314,1379153194,14/09/2013 08:06,522,525,458,610,597,6.40191E+15,551,9,,10,443
262,583,314,1379152562,14/09/2013 07:56,526,549,438,530,598,5.74811E+15,599,15,,6,373
256,590,292,1379151928,14/09/2013 07:45,529,550,490,566,599,5.27601E+15,620,17,,10,445
269,534,313,1379151296,14/09/2013 07:35,539,596,458,586,593,5.9364E+15,563,13,,9,450
261,533,313,1379150663,14/09/2013 07:24,539,537,494,616,589,5.71664E+15,556,10,,8,442
266,535,313,1379150031,14/09/2013 07:14,541,627,497,535,593,6.67885E+15,622,25,,11,443
255,523,290,1379149399,14/09/2013 07:03,531,565,491,529,591,4.61644E+15,596,14,,3,423
255,518,289,1379148766,14/09/2013 06:53,539,533,490,562,595,5.16125E+15,605,7,,4,444
259,515,288,1379148134,14/09/2013 06:42,581,516,500,617,598,4.71306E+15,563,12,,4,430
256,533,289,1379147502,14/09/2013 06:32,558,553,438,539,553,5.77862E+15,588,23,,3,438
252,520,270,1379146861,14/09/2013 06:21,524,578,435,544,538,6.54264E+15,556,17,,5,430
256,513,313,1379146229,14/09/2013 06:10,521,625,361,533,534,5.72419E+15,548,15,,4,383
264,525,313,1379145596,14/09/2013 06:00,425,602,382,552,527,4.9063E+15,538,5,,5,418
233,536,289,1379144964,14/09/2013 05:49,503,579,419,545,530,5.04332E+15,544,8,,4,427
253,514,295,1379144332,14/09/2013 05:39,423,586,418,535,529,6.48231E+15,539,25,,4,417
256,558,289,1379143699,14/09/2013 05:28,466,546,408,465,530,5.53123E+15,549,20,,5,424
257,516,294,1379143066,14/09/2013 05:18,509,522,470,524,534,4.62221E+15,550,6,,4,434
255,508,286,1379142434,14/09/2013 05:07,505,523,400,521,531,5.97227E+15,545,4,,5,425
256,535,291,1379141802,14/09/2013 04:57,422,524,475,501,529,6.6629E+15,539,15,,3,414
256,543,285,1379141170,14/09/2013 04:46,420,524,466,495,524,4.59074E+15,536,15,,4,412
255,508,289,1379140538,14/09/2013 04:35,418,524,444,434,522,5.06545E+15,532,6,,4,412
250,534,266,1379139905,14/09/2013 04:25,418,527,415,405,519,5.55295E+15,528,15,,4,410
251,513,287,1379139273,14/09/2013 04:14,416,528,372,364,515,6.4507E+15,522,6,,4,409
257,548,285,1379138641,14/09/2013 04:04,426,529,361,363,512,4.91049E+15,514,12,,3,408
255,508,288,1379138008,14/09/2013 03:53,361,518,389,361,511,6.47282E+15,513,7,,5,410
256,554,285,1379137376,14/09/2013 03:43,257,520,392,278,510,5.91936E+15,512,12,,4,408
259,529,289,1379136744,14/09/2013 03:32,17,514,395,22,511,4.51982E+15,511,13,,3,408
255,514,288,1379136112,14/09/2013 03:22,0,520,385,0,509,4.84637E+15,512,5,,4,409
255,514,297,1379135480,14/09/2013 03:11,0,519,383,0,510,6.07604E+15,511,12,,4,409
251,510,287,1379134846,14/09/2013 03:01,0,519,388,0,512,4.97405E+15,513,4,,3,409
259,563,296,1379086905,13/09/2013 13:42,522,491,495,613,534,6.38143E+15,524,17,,20,429
256,696,291,1379085566,13/09/2013 13:20,537,523,493,613,530,4.95014E+15,524,14,,3,434
257,613,303,1379084257,13/09/2013 12:57,441,520,471,593,531,5.34693E+15,523,11,,10,423
260,539,291,1379083595,13/09/2013 12:47,456,515,482,579,534,5.75491E+15,526,7,,3,418
276,543,291,1379083539,13/09/2013 12:46,446,520,483,573,532,6.71513E+15,525,13,,3,424
258,681,291,1379082905,13/09/2013 12:35,529,519,418,611,595,6.35751E+15,549,17,,20,446
265,527,292,1379082090,13/09/2013 12:22,531,554,480,605,596,6.63143E+15,541,16,,3,458
267,556,316,1379081454,13/09/2013 12:11,544,519,427,612,595,5.50553E+15,534,14,,3,450
271,596,313,1379080796,13/09/2013 12:00,509,492,490,589,540,5.09198E+15,535,16,,11,432
256,520,292,1379079382,13/09/2013 11:36,520,543,480,591,599,5.97969E+15,544,10,,4,457
256,618,292,1379078733,13/09/2013 11:26,530,543,487,607,600,6.20083E+15,527,12,,13,447
267,568,313,1379077422,13/09/2013 11:04,513,512,492,600,602,4.62901E+15,528,12,,3,453
288,533,316,1379076773,13/09/2013 10:53,543,532,443,612,604,5.3248E+15,536,6,,6,455
287,541,314,1379076139,13/09/2013 10:42,516,543,492,586,559,4.69258E+15,539,11,,4,426
272,640,313,1379076084,13/09/2013 10:42,533,502,486,608,606,4.70852E+15,540,13,,14,449
264,665,314,1379075451,13/09/2013 10:31,516,489,490,585,607,6.06848E+15,549,17,,17,455
268,511,297,1379074805,13/09/2013 10:20,483,530,486,569,553,5.54381E+15,537,18,,5,443
262,530,304,1379073477,13/09/2013 09:58,551,522,471,611,610,6.74523E+15,551,8,,4,455
267,531,314,1379072826,13/09/2013 09:47,517,510,486,552,553,6.72805E+15,549,8,,3,443
264,535,314,1379072052,13/09/2013 09:34,541,524,487,603,555,6.61356E+15,528,12,,4,453
288,510,314,1379071359,13/09/2013 09:23,530,490,455,585,553,4.66866E+15,548,17,,4,447
288,512,314,1379070720,13/09/2013 09:12,532,530,485,588,553,5.48766E+15,546,10,,4,446
262,512,314,1379070086,13/09/2013 09:01,536,527,490,600,587,5.88775E+15,544,13,,3,379
288,512,314,1379068794,13/09/2013 08:40,530,543,498,611,577,5.61933E+15,541,10,,4,445
288,508,314,1379067440,13/09/2013 08:17,538,500,495,610,621,6.37566E+15,547,20,,4,451
270,511,314,1379066806,13/09/2013 08:07,535,517,495,614,607,5.60215E+15,528,13,,4,455
262,512,314,1379066173,13/09/2013 07:56,550,513,474,617,606,6.25375E+15,536,5,,4,463
264,517,314,1379065539,13/09/2013 07:46,535,521,489,618,599,5.13527E+15,546,11,,3,453
264,529,317,1379064906,13/09/2013 07:35,525,650,468,597,597,6.34995E+15,550,14,,4,451
288,514,316,1379064272,13/09/2013 07:24,539,553,492,630,596,4.68681E+15,554,5,,3,443
270,522,314,1379063637,13/09/2013 07:14,534,554,494,638,593,5.22405E+15,578,13,,4,465
270,543,314,1379063003,13/09/2013 07:03,537,573,495,595,592,4.76185E+15,633,17,,6,448
276,536,318,1379062370,13/09/2013 06:53,534,554,486,643,590,4.62482E+15,575,15,,4,443
276,539,340,1379061738,13/09/2013 06:42,543,659,501,532,590,4.83332E+15,603,11,,4,366
293,537,343,1379061105,13/09/2013 06:32,541,610,466,669,585,6.24069E+15,611,11,,5,442
306,521,420,1379060462,13/09/2013 06:21,543,622,517,559,582,6.1651E+15,642,5,,5,388
326,539,420,1379059829,13/09/2013 06:10,559,517,497,623,578,5.11479E+15,540,16,,4,452
336,512,420,1379059195,13/09/2013 06:00,553,537,432,611,576,5.53961E+15,561,10,,4,450
333,520,420,1379058562,13/09/2013 05:49,562,498,492,617,569,6.33209E+15,533,5,,3,372
333,543,420,1379057930,13/09/2013 05:39,550,519,482,616,564,4.6611E+15,535,15,,4,370
333,537,419,1379057297,13/09/2013 05:28,562,523,503,617,560,5.37235E+15,535,16,,4,451
313,544,419,1379056664,13/09/2013 05:18,565,514,460,616,552,5.05638E+15,535,15,,4,446
297,512,398,1379056031,13/09/2013 05:07,550,515,495,532,547,5.9353E+15,551,7,,4,365
293,531,345,1379055398,13/09/2013 04:57,557,511,467,505,541,5.46553E+15,534,14,,4,446
293,515,342,1379054765,13/09/2013 04:46,420,509,433,423,518,5.30775E+15,529,14,,4,414
293,512,341,1379054130,13/09/2013 04:35,418,510,429,417,516,6.71857E+15,524,5,,3,412
293,537,346,1379053497,13/09/2013 04:25,419,507,428,417,517,5.82528E+15,520,15,,4,411
293,511,353,1379052864,13/09/2013 04:14,419,509,426,414,515,6.46375E+15,517,7,,4,413
292,519,342,1379052231,13/09/2013 04:04,391,510,422,406,512,5.8707E+15,513,15,,4,411
293,514,338,1379051598,13/09/2013 03:53,347,509,422,340,512,5.20619E+15,512,11,,3,411
