text,tdate,key
"Tue Sep 24 08:43:39 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-24 06:43:44,4693471541592064
"Mon Sep 16 14:48:47 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-67dbm). Successful (54 bytes - 5s).",2013-09-16 12:48:54,4695739284324352
"Mon Sep 16 12:52:15 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-67dbm). Successful (54 bytes - 4s).",2013-09-16 10:52:20,4696289040138240
"Thu Sep 26 15:06:31 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 5s).",2013-09-26 13:06:45,4696460838830080
"Thu Sep 26 08:01:18 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-26 06:01:24,4700102971097088
"Sat Sep 21 18:36:51 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (50 bytes - 5s).",2013-09-21 16:36:57,4701992756707328
"Fri Sep 20 05:00:44 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (50 bytes - 6s).",2013-09-20 03:00:50,4703367146242048
"Wed Oct  2 18:16:27 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-10-02 16:16:38,4703624844279808
"Mon Sep 30 11:44:31 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-30 09:44:37,4704483837739008
"Wed Sep 11 17:00:39 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-103dbm). Successful (55 bytes - 6s).",2013-09-11 15:00:45,4704535377346560
"Wed Oct  2 11:32:35 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 8s).",2013-10-02 09:32:40,4706304903872512
"Sat Oct  5 17:15:30 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 6s).",2013-10-05 15:15:43,4708254819024896
"Tue Sep 17 16:49:59 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (55 bytes - 6s).",2013-09-17 14:50:06,4709070862811136
"Wed Sep 18 16:28:46 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-75dbm). Successful (55 bytes - 3s).",2013-09-18 14:28:51,4710170374438912
"Mon Sep 30 17:47:51 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 14s).",2013-09-30 15:47:56,4710256273784832
"Fri Oct  4 11:12:48 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 6s).",2013-10-04 09:12:52,4711046547767296
"Fri Sep 20 12:35:48 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (56 bytes - 5s).",2013-09-20 10:35:51,4711201166589952
"Sun Sep 22 08:43:27 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Unsuccessful.",2013-09-22 06:43:32,4712300678217728
"Wed Sep 25 12:47:54 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 4s).",2013-09-25 10:47:58,4713228391153664
"Mon Sep 16 17:49:25 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-67dbm). Successful (54 bytes - 12s).",2013-09-16 15:49:41,4715255615717376
"Sat Sep 28 07:49:57 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-28 05:50:01,4718880568115200
"Wed Oct  2 17:02:14 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 6s).",2013-10-02 15:02:27,4719773921312768
"Tue Sep 10 05:34:02 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (46 bytes - 4s).",2013-09-10 03:34:07,4722539880251392
"Sun Sep 15 11:00:33 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 4s).",2013-09-15 09:00:39,4723089636065280
"Wed Oct  2 06:14:53 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-10-02 04:14:59,4725546357358592
"Thu Sep 26 06:47:08 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-26 04:47:14,4725941494349824
"Thu Sep 12 11:09:11 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 5s).",2013-09-12 09:09:18,4727762560483328
"Sun Sep 22 12:04:18 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 4s).",2013-09-22 10:04:23,4728655913680896
"Fri Sep 20 06:56:39 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 4s).",2013-09-20 04:56:44,4729205669494784
"Tue Sep 24 14:12:07 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 8s).",2013-09-24 12:12:13,4729755425308672
"Sat Oct  5 16:00:30 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-10-05 14:00:39,4735467731812352
"Tue Sep 24 11:01:40 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 4s).",2013-09-24 09:01:46,4736215056121856
"Sat Sep 28 14:22:24 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-28 12:22:29,4739668209827840
"Mon Sep 16 09:39:20 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 6s).",2013-09-16 07:39:26,4740132066295808
"Thu Sep 12 10:36:21 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-09-12 08:36:27,4740819261063168
"Fri Oct  4 11:23:22 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 6s).",2013-10-04 09:23:27,4742588787589120
"Mon Sep 30 16:33:39 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 15s).",2013-09-30 14:33:45,4743344701833216
"Thu Sep 12 14:07:27 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 5s).",2013-09-12 12:07:33,4744804990713856
"Sun Sep 22 15:15:23 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 8s).",2013-09-22 13:15:30,4745698343911424
"Wed Oct  2 14:00:47 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-10-02 12:00:53,4746230919856128
"Fri Oct  4 19:00:09 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-10-04 17:00:15,4747330431483904
"Tue Sep 10 07:51:32 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (46 bytes - 4s).",2013-09-10 05:51:38,4748790720364544
"Thu Sep 26 16:53:19 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-09-26 14:53:27,4749512274870272
"Thu Sep 26 17:03:58 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 8s).",2013-09-26 15:04:03,4750062030684160
"Tue Sep 24 12:26:15 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (55 bytes - 5s).",2013-09-24 10:26:22,4752432852631552
"Sat Sep 28 16:52:02 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 9s).",2013-09-28 14:52:12,4752965428576256
"Sun Sep 22 10:08:01 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 5s).",2013-09-22 08:08:06,4755319070654464
"Thu Sep 19 16:20:29 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 8s).",2013-09-19 14:20:35,4755868826468352
"Tue Sep 24 05:54:03 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-24 03:54:09,4756418582282240
"Wed Sep 11 16:40:14 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-107dbm). Unsuccessful.",2013-09-11 14:40:41,4756624740712448
"Mon Sep 30 14:13:30 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 6s).",2013-09-30 12:13:36,4756985517965312
"Wed Oct  2 14:21:54 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 4s).",2013-10-02 12:22:00,4759631217819648
"Mon Sep 30 12:59:11 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-30 10:59:15,4762036399505408
"Tue Sep 10 05:20:57 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (46 bytes - 4s).",2013-09-10 03:21:03,4762397176758272
"Sat Sep 14 15:57:42 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 4s).",2013-09-14 13:57:48,4762946932572160
"Tue Oct  1 12:36:44 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (56 bytes - 8s).",2013-10-01 10:36:50,4764922617528320
"Sat Sep 14 12:35:36 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 5s).",2013-09-14 10:35:41,4765558272688128
"Sun Sep 29 16:08:05 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-29 14:08:10,4770007858806784
"Tue Sep 24 10:30:00 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-75dbm). Successful (55 bytes - 7s).",2013-09-24 08:30:07,4772361500884992
"Wed Oct  2 11:53:41 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 5s).",2013-10-02 09:53:50,4772894076829696
"Wed Sep 18 09:03:37 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 5s).",2013-09-18 07:03:41,4774216926756864
"Thu Sep 12 13:01:38 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 4s).",2013-09-12 11:01:43,4774904121524224
"Thu Oct  3 18:38:52 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Unsuccessful.",2013-10-03 16:38:56,4776673648050176
"Thu Sep 26 07:40:06 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-26 05:40:12,4778855491436544
"Mon Sep 16 11:04:12 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 4s).",2013-09-16 09:04:17,4779989362802688
"Sat Sep 21 18:05:03 2013
 (Rwanda).successful (3s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 7s).",2013-09-21 16:05:13,4781569910767616
"Fri Oct  4 07:29:35 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-04 05:29:40,4781965047758848
"Tue Sep 24 07:29:23 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-09-24 05:29:29,4782669422395392
"Sun Sep 15 12:25:04 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 4s).",2013-09-15 10:25:10,4783425336639488
"Fri Sep 13 11:35:00 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-105dbm). Successful (55 bytes - 29s).",2013-09-13 09:35:12,4783975092453376
"Sun Sep 15 10:50:01 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-09-15 08:50:07,4785624359895040
"Thu Sep 26 07:50:42 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-26 05:50:48,4785796158586880
"Sun Sep 29 06:25:19 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-29 04:25:25,4787462605897728
"Mon Sep 23 08:54:00 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-09-23 06:54:05,4788166980534272
"Thu Oct  3 08:32:46 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-10-03 06:32:50,4791242177118208
"Thu Sep 19 09:56:37 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 8s).",2013-09-19 07:56:43,4791602954371072
"Wed Sep 11 14:13:22 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 9s).",2013-09-11 12:13:33,4792358868615168
"Fri Sep 13 13:26:12 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-105dbm). Successful (56 bytes - 19s).",2013-09-13 11:26:19,4793458380242944
"Fri Oct  4 06:26:04 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-04 04:26:08,4794128395141120
"Mon Sep 16 12:07:46 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 5s).",2013-09-16 10:07:51,4796138439835648
"Mon Sep 30 14:24:09 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 10s).",2013-09-30 12:24:15,4796396137873408
"Sat Oct  5 16:43:43 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 9s).",2013-10-05 14:43:50,4796490627153920
"Sun Sep 29 10:39:19 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 4s).",2013-09-29 08:39:24,4797770527408128
"Thu Sep 19 18:30:44 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-75dbm). Successful (50 bytes - 8s).",2013-09-19 16:30:49,4799024657858560
"Thu Oct  3 13:51:44 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 5s).",2013-10-03 11:51:50,4799282355896320
"Sun Sep 22 10:39:46 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 5s).",2013-09-22 08:39:51,4800124169486336
"Sat Sep 14 10:28:15 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 4s).",2013-09-14 08:28:27,4801292400590848
"Mon Sep 16 15:31:08 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 9s).",2013-09-16 13:31:14,4802391912218624
"Fri Sep 27 16:53:28 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 8s).",2013-09-27 14:53:38,4806291742523392
"Sat Oct  5 13:20:56 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-05 11:21:01,4809547327733760
"Sun Sep 15 12:35:40 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 8s).",2013-09-15 10:35:47,4809951054659584
"Sat Sep 14 08:21:24 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 4s).",2013-09-14 06:21:29,4810500810473472
"Sun Sep 29 11:53:21 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 8s).",2013-09-29 09:53:27,4811136465633280
"Thu Oct  3 15:05:58 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 5s).",2013-10-03 13:06:04,4812407775952896
"Tue Oct  1 12:05:00 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (56 bytes - 8s).",2013-10-01 10:05:06,4812957531766784
"Sat Sep 28 08:11:07 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-28 06:11:11,4813713446010880
"Sat Sep 14 16:29:43 2013
 (Rwanda).successful (13s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 16s).",2013-09-14 14:29:48,4814623979077632
"Mon Sep 16 07:39:34 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-79dbm). Successful (54 bytes - 5s).",2013-09-16 05:39:40,4815723490705408
"Thu Sep 19 08:21:09 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 4s).",2013-09-19 06:21:15,4817853794484224
"Tue Sep 10 06:33:01 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-71dbm). Successful (46 bytes - 3s).",2013-09-10 04:33:07,4818609708728320
"Tue Sep 17 14:42:42 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 8s).",2013-09-17 12:42:58,4820808731983872
"Sat Oct  5 12:48:41 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 5s).",2013-10-05 10:48:54,4822535308836864
"Sun Sep 22 08:54:02 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Unsuccessful.",2013-09-22 06:54:07,4822801596809216
"Thu Sep 19 08:10:36 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-19 06:10:42,4824175986343936
"Sun Sep 29 17:54:00 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 4s).",2013-09-29 15:54:10,4824433684381696
"Fri Oct  4 05:11:56 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-04 03:12:01,4825327037579264
"Sun Sep 22 13:07:42 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 5s).",2013-09-22 11:07:49,4826787326459904
"Sat Sep 28 12:04:28 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 8s).",2013-09-28 10:04:33,4827354262142976
"Thu Sep 12 14:14:01 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 5s).",2013-09-12 12:14:07,4827543240704000
"Tue Sep 24 11:22:45 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-09-24 09:22:53,4829364306837504
"Wed Sep 11 13:33:21 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 21s).",2013-09-11 11:33:35,4832216165122048
"Wed Oct  2 06:04:18 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-10-02 04:04:24,4833916972171264
"Mon Sep 23 16:32:39 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 13s).",2013-09-23 14:32:46,4834209029947392
"Sat Sep 21 11:01:30 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-21 09:01:34,4834758785761280
"Thu Sep 12 10:15:54 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 5s).",2013-09-12 08:15:59,4835927016865792
"Mon Sep 16 09:28:29 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-79dbm). Successful (54 bytes - 8s).",2013-09-16 07:28:36,4836476772679680
"Thu Sep 26 13:20:43 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 5s).",2013-09-26 11:20:49,4837198327185408
"Sat Sep 28 10:18:01 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 5s).",2013-09-28 08:18:11,4840376602984448
"Sun Oct  6 10:50:28 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-10-06 08:50:33,4842463957090304
"Sat Sep 21 16:08:27 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-21 14:08:37,4842730245062656
"Wed Oct  2 16:51:40 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 4s).",2013-10-02 14:51:46,4844362332635136
"Sun Sep 15 16:07:20 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 8s).",2013-09-15 14:07:24,4844585670934528
